caldt,spret
20180816,0.00863
20180817,0.00334
20180820,0.002357
20180821,0.002052
20180822,-0.000295
20180823,-0.001718
20180824,0.006145
20180827,0.007753
20180828,0.000318
20180829,0.005908
20180830,-0.004273
20180831,0.000257
20180904,-0.001553
20180905,-0.002925
20180906,-0.003484
20180907,-0.002198
20180910,0.001961
20180911,0.003861
20180912,0.000385
20180913,0.005413
20180914,0.000355
20180917,-0.005691
20180918,0.005377
20180919,0.001158
20180920,0.007913
20180921,-0.000432
20180924,-0.003476
20180925,-0.001081
20180926,-0.003269
20180927,0.002975
20180928,-0.000004
20181001,0.003597
20181002,-0.000507
20181003,0.000547
20181004,-0.008027
20181005,-0.005596
20181008,-0.000374
20181009,-0.001132
20181010,-0.03281
20181011,-0.020409
20181012,0.014451
20181015,-0.005826
20181016,0.021537
20181017,-0.000107
20181018,-0.014414
20181019,-0.000223
20181022,-0.004162
20181023,-0.005335
20181024,-0.030793
20181025,0.018863
20181026,-0.017528
20181029,-0.006748
20181030,0.01574
20181031,0.010898
20181101,0.010772
20181102,-0.006303
20181105,0.005278
20181106,0.006261
20181107,0.021376
20181108,-0.001915
20181109,-0.008872
20181112,-0.01973
20181113,-0.001542
20181114,-0.007426
20181115,0.010784
20181116,0.002068
20181119,-0.016794
20181120,-0.017964
20181121,0.00322
20181123,-0.006254
20181126,0.015662
20181127,0.003142
20181128,0.023219
20181129,-0.002023
20181130,0.008354
20181203,0.011167
20181204,-0.032406
20181206,-0.001166
20181207,-0.023289
20181210,0.001836
20181211,-0.000315
20181212,0.005438
20181213,-0.000162
20181214,-0.018966
20181217,-0.020806
20181218,0.000361
20181219,-0.015413
20181220,-0.015962
20181221,-0.020924
20181224,-0.026911
20181226,0.049762
20181227,0.008541
20181228,-0.00105
20181231,0.008649
20190102,0.001445
20190103,-0.024185
20190104,0.034411
20190107,0.007184
20190108,0.009812
20190109,0.004378
20190110,0.004437
20190111,-0.000186
20190114,-0.005098
20190115,0.010897
20190116,0.002342
20190117,0.007688
20190118,0.013072
20190122,-0.014128
20190123,0.00224
20190124,0.001365
20190125,0.008474
20190128,-0.007767
20190129,-0.001588
20190130,0.015589
20190131,0.009047
20190201,0.000532
20190204,0.006822
20190205,0.004871
20190206,-0.00218
20190207,-0.009075
20190208,0.000921
20190211,0.000694
20190212,0.013018
20190213,0.003121
20190214,-0.002304
20190215,0.010843
20190219,0.001752
20190220,0.001832
20190221,-0.003445
20190222,0.006174
20190225,0.001318
20190226,-0.000786
20190227,-0.000344
20190228,-0.00231
20190301,0.006898
20190304,-0.003768
20190305,-0.001059
20190306,-0.006534
20190307,-0.008
20190308,-0.002004
20190311,0.014628
20190312,0.002939
20190313,0.007003
20190314,-0.000529
20190315,0.004991
20190318,0.003872
20190319,0.000071
20190320,-0.002928
20190321,0.010964
20190322,-0.018962
20190325,-0.000717
20190326,0.00709
20190327,-0.004685
20190328,0.003732
20190329,0.006741
20190401,0.011517
20190402,-0.00001
20190403,0.002156
20190404,0.002351
20190405,0.004658
20190408,0.001107
20190409,-0.005806
20190410,0.003639
20190411,0.000029
20190412,0.006635
20190415,-0.000535
20190416,0.000547
20190417,-0.002107
20190418,0.001579
20190422,0.001037
20190423,0.008963
20190424,-0.002133
20190425,-0.000425
20190426,0.004754
20190429,0.001062
20190430,0.000885
20190501,-0.007579
20190502,-0.002055
20190503,0.009847
20190506,-0.004217
20190507,-0.016479
20190508,-0.001591
20190509,-0.002655
20190510,0.004079
20190513,-0.024222
20190514,0.008204
20190515,0.006106
20190516,0.009243
20190517,-0.005822
20190520,-0.006675
20190521,0.008451
20190522,-0.002695
20190523,-0.011897
20190524,0.001541
20190528,-0.008258
20190529,-0.00688
20190530,0.002145
20190531,-0.013026
20190603,-0.003774
20190604,0.021461
20190605,0.008292
20190606,0.006412
20190607,0.010711
20190610,0.00489
20190611,-0.00033
20190612,-0.001926
20190613,0.004364
20190614,-0.001489
20190617,0.000955
20190618,0.009654
20190619,0.002994
20190620,0.009615
20190621,-0.001173
20190624,-0.001748
20190625,-0.009528
20190626,-0.001157
20190627,0.003914
20190628,0.005759
20190701,0.007703
20190702,0.003009
20190703,0.007925
20190705,-0.001645
20190708,-0.004766
20190709,0.00161
20190710,0.004575
20190711,0.002276
20190712,0.004736
20190715,0.000264
20190716,-0.003349
20190717,-0.006408
20190718,0.003601
20190719,-0.006124
20190722,0.002845
20190723,0.006862
20190724,0.004685
20190725,-0.005342
20190726,0.007469
20190729,-0.001819
20190730,-0.0025
20190731,-0.010922
20190801,-0.008869
20190802,-0.007262
20190805,-0.029815
20190806,0.013058
20190807,0.000913
20190808,0.018936
20190809,-0.006568
20190812,-0.011969
20190813,0.014964
20190814,-0.028994
20190815,0.003009
20190816,0.014498
20190819,0.012123
20190820,-0.007905
20190821,0.008248
20190822,-0.000517
20190823,-0.025935
20190826,0.011102
20190827,-0.003152
20190828,0.006525
20190829,0.012822
20190830,0.000769
20190903,-0.006681
20190904,0.010909
20190905,0.013217
20190906,0.000882
20190909,0.000104
20190910,0.000303
20190911,0.007254
20190912,0.003021
20190913,-0.000472
20190916,-0.003194
20190917,0.002621
20190918,0.000336
20190919,0.000141
20190920,-0.004882
20190923,-0.000053
20190924,-0.008351
20190925,0.006205
20190926,-0.002456
20190927,-0.005145
20190930,0.005126
20191001,-0.01223
20191002,-0.017947
20191003,0.008145
20191004,0.014223
20191007,-0.004477
20191008,-0.015368
20191009,0.009412
20191010,0.006456
20191011,0.011091
20191014,-0.001421
20191015,0.009907
20191016,-0.001846
20191017,0.002889
20191018,-0.003943
20191021,0.006919
20191022,-0.003536
20191023,0.002861
20191024,0.001989
20191025,0.003951
20191028,0.005625
20191029,-0.000959
20191030,0.003366
20191031,-0.002915
20191101,0.009649
20191104,0.003707
20191105,-0.001142
20191106,0.000823
20191107,0.003209
20191108,0.002693
20191111,-0.002018
20191112,0.00155
20191113,0.000776
20191114,0.001042
20191115,0.007663
20191118,0.000594
20191119,-0.000506
20191120,-0.003602
20191121,-0.001532
20191122,0.002199
20191125,0.00765
20191126,0.002265
20191127,0.004273
20191129,-0.003796
20191202,-0.008588
20191203,-0.006563
20191204,0.006336
20191205,0.001722
20191206,0.009108
20191209,-0.003062
20191210,-0.001121
20191211,0.00293
20191212,0.008631
20191213,0.000214
20191216,0.007038
20191217,0.000398
20191218,-0.000345
20191219,0.004534
20191220,0.004896
20191223,0.000893
20191224,-0.000132
20191226,0.005385
20191227,0.000028
20191230,-0.005631
20191231,0.002954
20200102,0.00857
20200103,-0.00695
20200106,0.003566
20200107,-0.002669
20200108,0.004827
20200109,0.006939
20200110,-0.002841
20200113,0.006957
20200114,-0.001388
20200115,0.001782
20200116,0.008459
20200117,0.003742
20200121,-0.002617
20200122,0.000322
20200123,0.00119
20200124,-0.009072
20200127,-0.015637
20200128,0.010111
20200129,-0.000904
20200130,0.003377
20200131,-0.017209
20200203,0.007296
20200204,0.014994
20200205,0.011113
20200206,0.003467
20200207,-0.005025
20200210,0.007484
20200211,0.002015
20200212,0.006558
20200213,-0.001323
20200214,0.001932
20200218,-0.002658
20200219,0.004782
20200220,-0.003852
20200221,-0.010591
20200224,-0.033359
20200225,-0.030269
20200226,-0.003772
20200227,-0.043781
20200228,-0.008242
20200302,0.045959
20200303,-0.028015
20200304,0.04215
20200305,-0.03363
20200306,-0.016819
20200309,-0.075275
20200310,0.049281
20200311,-0.048751
20200312,-0.095036
20200313,0.093205
20200316,-0.11897
20200317,0.060242
20200318,-0.050477
20200319,0.00467
20200320,-0.043187
20200323,-0.028576
20200324,0.092646
20200325,0.010971
20200326,0.062088
20200327,-0.033559
20200330,0.03355
20200331,-0.015948
20200401,-0.043645
20200402,0.022726
20200403,-0.014783
20200406,0.070022
20200407,-0.001661
20200408,0.033801
20200409,0.014454
20200413,-0.009366
20200414,0.030843
20200415,-0.021556
20200416,0.00619
20200417,0.026322
20200420,-0.017771
20200421,-0.030447
20200422,0.022846
20200423,-0.000388
20200424,0.013758
20200427,0.014428
20200428,-0.005305
20200429,0.026208
20200430,-0.008936
20200501,-0.027987
20200504,0.004454
20200505,0.009042
20200506,-0.006842
20200507,0.01207
20200508,0.017096
20200511,0.000148
20200512,-0.020434
20200513,-0.017138
20200514,0.011669
20200515,0.00427
20200518,0.031482
20200519,-0.010403
20200520,0.016702
20200521,-0.007929
20200522,0.002455
20200526,0.012164
20200527,0.014605
20200528,-0.001863
20200529,0.004922
20200601,0.003979
20200602,0.008075
20200603,0.013602
20200604,-0.003255
20200605,0.025805
20200608,0.012263
20200609,-0.007465
20200610,-0.005108
20200611,-0.058263
20200612,0.013059
20200615,0.008464
20200616,0.018946
20200617,-0.003646
20200618,0.000805
20200619,-0.005284
20200622,0.006531
20200623,0.004316
20200624,-0.025571
20200625,0.010927
20200626,-0.024285
20200629,0.01474
20200630,0.015346
20200701,0.005266
20200702,0.004715
20200706,0.01607
20200707,-0.010446
20200708,0.007812
20200709,-0.00493
20200710,0.0106
20200713,-0.00953
20200714,0.013302
20200715,0.008938
20200716,-0.003355
20200717,0.002691
20200720,0.008785
20200721,0.001624
20200722,0.005591
20200723,-0.012421
20200724,-0.006038
20200727,0.007415
20200728,-0.006553
20200729,0.012316
20200730,-0.003576
20200731,0.007894
20200803,0.006842
20200804,0.003775
20200805,0.006357
20200806,0.006495
20200807,0.000845
20200810,0.002842
20200811,-0.00802
20200812,0.014106
20200813,-0.001655
20200814,-0.000052
20200817,0.002937
20200818,0.002708
20200819,-0.004358
20200820,0.003108
20200821,0.003508
20200824,0.01011
20200825,0.003522
20200826,0.010173
20200827,0.001848
20200828,0.006933
20200831,-0.002009
20200901,0.007952
20200902,0.015351
20200903,-0.034955
20200904,-0.008178
20200908,-0.027921
20200909,0.020237
20200910,-0.017577
20200911,0.000399
20200914,0.012983
20200915,0.005349
20200916,-0.004753
20200917,-0.008466
20200918,-0.01134
20200921,-0.011303
20200922,0.01082
20200923,-0.023827
20200924,0.003153
20200925,0.016035
20200928,0.016099
20200929,-0.004733
20200930,0.008263
20201001,0.005692
20201002,-0.00976
20201005,0.01806
20201006,-0.014074
20201007,0.017392
20201008,0.008262
20201009,0.009028
20201012,0.016701
20201013,-0.00613
20201014,-0.006746
20201015,-0.001529
20201016,-0.000083
20201019,-0.016384
20201020,0.004811
20201021,-0.002255
20201022,0.005249
20201023,0.003499
20201026,-0.018394
20201027,-0.002814
20201028,-0.035198
20201029,0.011972
20201030,-0.012228
20201102,0.012177
20201103,0.017793
20201104,0.022218
20201105,0.019562
20201106,-0.000009
20201109,0.011314
20201110,-0.00143
20201111,0.0079
20201112,-0.009679
20201113,0.013753
20201116,0.011511
20201117,-0.004642
20201118,-0.011277
20201119,0.004214
20201120,-0.00683
20201123,0.005592
20201124,0.016071
20201125,-0.00139
20201127,0.002563
20201130,-0.004343
20201201,0.01134
20201202,0.001739
20201203,-0.00047
20201204,0.008764
20201207,-0.001935
20201208,0.002839
20201209,-0.008042
20201210,-0.001213
20201211,-0.001219
20201214,-0.004099
20201215,0.012944
20201216,0.001945
20201217,0.005729
20201218,-0.003363
20201221,-0.002768
20201222,-0.001989
20201223,0.000729
20201224,0.003623
20201228,0.008938
20201229,-0.00224
20201230,0.001475
20201231,0.006367
